visitorid,time_to_abandon_min,time_bucket,bucket_order
1112194,"2,478733333333333",<30min,1
1112257,"79063,18706666668",>24h,7
1112424,"0,0",<30min,1
1112461,"6048,505133333334",>24h,7
1112515,"19671,189783333335",>24h,7
1112583,"0,0",<30min,1
1112697,"7148,5181",>24h,7
1112719,"0,0",<30min,1
1112771,"0,0",<30min,1
1112774,"0,0",<30min,1
1112864,"0,0",<30min,1
1112963,"13322,789833333334",>24h,7
1112979,"0,0",<30min,1
1112982,"1824,5874166666665",>24h,7
1113005,"0,0",<30min,1
1113045,"11,272716666666668",<30min,1
1113047,"26703,485683333336",>24h,7
1113219,"0,0",<30min,1
1113255,"7156,108716666667",>24h,7
1113256,"0,0",<30min,1
1113366,"0,0",<30min,1
1113377,"1,0926333333333333",<30min,1
1113449,"0,18625",<30min,1
1113542,"0,0",<30min,1
1113566,"20135,110683333336",>24h,7
1113577,"10,301966666666667",<30min,1
1113605,"942,9351499999999",12-24h,6
1113620,"0,07266666666666667",<30min,1
1113825,"0,0",<30min,1
1113858,"16,835583333333332",<30min,1
1113869,"0,0",<30min,1
1113907,"11406,751483333333",>24h,7
1113923,"8,959983333333334",<30min,1
1114038,"1099,9339499999999",12-24h,6
1114064,"54458,709533333335",>24h,7
1114092,"4496,730016666666",>24h,7
1114105,"6,7458833333333335",<30min,1
1114106,"1,9229999999999998",<30min,1
1114146,"4,3863666666666665",<30min,1
1114211,"0,0",<30min,1
1114222,"0,0",<30min,1
1114267,"0,0",<30min,1
1114323,"1567,9642833333335",>24h,7
1114382,"110,81385",1-3h,3
1114450,"0,0",<30min,1
1114558,"0,009883333333333333",<30min,1
1114566,"0,0",<30min,1
1114575,"23578,283050000002",>24h,7
1114576,"177,2137833333333",1-3h,3
1114655,"1,20035",<30min,1
1114714,"7,615516666666666",<30min,1
1114730,"0,7029666666666666",<30min,1
1114764,"0,0",<30min,1
1114802,"0,0",<30min,1
1114803,"25,40085",<30min,1
1114883,"1022,41045",12-24h,6
1114894,"7682,518166666667",>24h,7
1114902,"1163,0433",12-24h,6
1115000,"0,0",<30min,1
1115041,"8949,428766666668",>24h,7
1115052,"0,13091666666666668",<30min,1
1115145,"0,0",<30min,1
1115157,"0,0",<30min,1
1115167,"17,569016666666666",<30min,1
1115200,"0,0",<30min,1
1115259,"0,0",<30min,1
1115269,"0,17396666666666669",<30min,1
1115288,"0,0",<30min,1
1115347,"0,0",<30min,1
1115402,"0,0",<30min,1
1115488,"44,407916666666665",30-60min,2
1115535,"0,0",<30min,1
1115564,"0,0",<30min,1
1115591,"10,528733333333333",<30min,1
1115607,"7228,712533333333",>24h,7
1115672,"2,2680000000000002",<30min,1
1115712,"0,0",<30min,1
1115716,"11305,264416666667",>24h,7
1115750,"0,0",<30min,1
1115760,"2,6641166666666667",<30min,1
1115763,"0,0",<30min,1
1115769,"0,0",<30min,1
1115836,"0,0",<30min,1
1115839,"2095,7360166666667",>24h,7
1115861,"0,0",<30min,1
1115944,"6,069133333333334",<30min,1
1115960,"6756,85045",>24h,7
1115967,"0,0",<30min,1
1116082,"0,0",<30min,1
1116107,"4,600883333333333",<30min,1
1116132,"0,0",<30min,1
1116151,"7845,1920666666665",>24h,7
1116271,"14068,324400000001",>24h,7
1116302,"0,6798333333333333",<30min,1
1116330,"0,0",<30min,1
1116383,"0,0",<30min,1
1116389,"36,0695",30-60min,2
1116403,"0,0",<30min,1
1116417,"0,0",<30min,1
1116435,"6,479150000000001",<30min,1
1116614,"36,76263333333333",30-60min,2
1116637,"0,0",<30min,1
1116803,"4,705166666666667",<30min,1
1116956,"0,0",<30min,1
1116978,"42628,035983333335",>24h,7
1117067,"185,04865",3-6h,4
1117074,"0,0",<30min,1
1117207,"1,0594",<30min,1
1117256,"151465,16808333335",>24h,7
1117263,"0,0",<30min,1
1117311,"0,0",<30min,1
1117324,"0,7977666666666666",<30min,1
1117466,"11,819216666666668",<30min,1
1117575,"0,0",<30min,1
1117610,"0,0",<30min,1
1117785,"0,0",<30min,1
1117790,"0,0",<30min,1
1117809,"0,0",<30min,1
1117851,"4,541266666666667",<30min,1
1117973,"0,0",<30min,1
1117982,"0,0",<30min,1
1118003,"0,86285",<30min,1
1118037,"0,0",<30min,1
1118117,"8095,286016666667",>24h,7
1118174,"0,0",<30min,1
1118221,"0,0",<30min,1
1118270,"0,0",<30min,1
1118329,"0,0",<30min,1
1118356,"3,5695833333333336",<30min,1
1118362,"0,0",<30min,1
1118385,"4617,49705",>24h,7
1118435,"0,0",<30min,1
1118481,"162714,82238333335",>24h,7
1118509,"0,0",<30min,1
1118584,"54769,497116666666",>24h,7
1118585,"1,2010166666666668",<30min,1
1118680,"415,29175000000004",6-12h,5
1118704,"2,92245",<30min,1
1118732,"1624,7477333333334",>24h,7
1118740,"4307,936",>24h,7
1118861,"0,0",<30min,1
1118932,"0,6385333333333333",<30min,1
1118981,"0,0",<30min,1
1119149,"20784,8373",>24h,7
1119187,"1,2724166666666668",<30min,1
1119213,"84449,89218333334",>24h,7
1119266,"0,5898333333333333",<30min,1
1119331,"0,0",<30min,1
1119354,"0,0",<30min,1
1119357,"34125,14666666667",>24h,7
1119435,"7,950516666666667",<30min,1
1119459,"29009,007883333332",>24h,7
1119539,"0,0",<30min,1
1119564,"0,0",<30min,1
1119645,"0,5045333333333333",<30min,1
1119658,"1442,4463333333333",>24h,7
1119752,"26838,90985",>24h,7
1119992,"0,0",<30min,1
1120002,"5,463466666666666",<30min,1
1120012,"0,0",<30min,1
1120089,"35,40938333333334",30-60min,2
1120123,"7044,537983333333",>24h,7
1120217,"25,2615",<30min,1
1120250,"0,3591166666666667",<30min,1
1120274,"10,024466666666665",<30min,1
1120379,"0,0",<30min,1
1120419,"0,0",<30min,1
1120436,"0,0",<30min,1
1120439,"0,19390000000000002",<30min,1
1120466,"0,0",<30min,1
1120469,"2745,780583333333",>24h,7
1120603,"115101,37271666666",>24h,7
1120613,"3522,1655",>24h,7
1120680,"1561,3207666666667",>24h,7
1120773,"4,539316666666666",<30min,1
1120820,"595,7142333333334",6-12h,5
1120891,"5,084066666666667",<30min,1
1120909,"0,0",<30min,1
1120920,"2,71245",<30min,1
1120922,"1014,5803",12-24h,6
1121057,"17395,852366666666",>24h,7
1121086,"9,3968",<30min,1
1121108,"22936,139233333335",>24h,7
1121123,"0,0",<30min,1
1121125,"0,0",<30min,1
1121132,"4,603683333333334",<30min,1
1121137,"18,641866666666665",<30min,1
1121142,"2,2068166666666666",<30min,1
1121217,"0,0",<30min,1
1121363,"1190,0958166666667",12-24h,6
1121376,"0,0",<30min,1
1121412,"46983,502",>24h,7
1121425,"0,0",<30min,1
1121445,"0,0",<30min,1
1121451,"1,3868333333333331",<30min,1
1121478,"0,0",<30min,1
1121519,"0,0",<30min,1
1121557,"0,24483333333333332",<30min,1
1121580,"15,898216666666666",<30min,1
1121599,"0,0",<30min,1
1121708,"0,0",<30min,1
1121720,"0,0",<30min,1
1121724,"0,0",<30min,1
1121725,"0,7756000000000001",<30min,1
1121735,"50,62075",30-60min,2
1121880,"0,0",<30min,1
1121883,"0,3686166666666667",<30min,1
1121924,"0,0",<30min,1
1121991,"1479,0576333333333",>24h,7
1121997,"0,0",<30min,1
1122030,"0,0",<30min,1
1122036,"9,607316666666666",<30min,1
1122038,"9826,62315",>24h,7
1122071,"0,26023333333333337",<30min,1
1122073,"80,07946666666666",1-3h,3
1122087,"5695,188866666666",>24h,7
1122104,"301,6914",3-6h,4
1122106,"11690,651183333333",>24h,7
1122231,"100823,67563333333",>24h,7
1122279,"0,18915",<30min,1
1122294,"0,0",<30min,1
1122321,"1,7539",<30min,1
1122371,"0,0",<30min,1
1122499,"0,0",<30min,1
1122585,"0,29934999999999995",<30min,1
1122684,"0,0",<30min,1
1122742,"0,0",<30min,1
1122864,"7148,5003",>24h,7
1122867,"0,0",<30min,1
1122926,"0,0",<30min,1
1123074,"0,0",<30min,1
1123233,"3,2906",<30min,1
1123271,"0,0",<30min,1
1123385,"1,3280833333333333",<30min,1
1123398,"13,795250000000001",<30min,1
1123405,"3,238316666666667",<30min,1
1123430,"0,0",<30min,1
1123435,"0,0",<30min,1
1123457,"9,063266666666667",<30min,1
1123515,"8,377783333333333",<30min,1
1123538,"6950,44565",>24h,7
1123723,"31,704",30-60min,2
1123845,"0,0",<30min,1
1123849,"0,2612",<30min,1
1123859,"3,251516666666667",<30min,1
1123940,"27,6923",<30min,1
1123980,"66494,16563333334",>24h,7
1123985,"5,239966666666667",<30min,1
1124046,"0,0",<30min,1
1124102,"4,932316666666667",<30min,1
1124135,"1,1294333333333335",<30min,1
1124145,"0,0",<30min,1
1124173,"10,015600000000001",<30min,1
1124180,"8174,513983333333",>24h,7
1124209,"22728,288433333335",>24h,7
1124304,"165061,29401666668",>24h,7
1124419,"4,390883333333333",<30min,1
1124502,"0,0",<30min,1
1124538,"0,0",<30min,1
1124580,"0,0",<30min,1
1124685,"1,1686",<30min,1
1124698,"1,48495",<30min,1
1124782,"0,0",<30min,1
1124798,"79275,9368",>24h,7
1124846,"9997,265283333334",>24h,7
1125039,"0,0",<30min,1
1125110,"0,0",<30min,1
1125113,"0,91225",<30min,1
1125165,"17067,83813333333",>24h,7
1125324,"10241,7958",>24h,7
1125359,"0,0",<30min,1
1125407,"0,0",<30min,1
1125422,"0,0",<30min,1
1125432,"3,63225",<30min,1
1125468,"5,1944",<30min,1
1125572,"0,25721666666666665",<30min,1
1125586,"3054,5883000000003",>24h,7
1125644,"876,2110333333333",12-24h,6
1125713,"0,7903666666666667",<30min,1
1125725,"0,0",<30min,1
1125756,"2900,122766666667",>24h,7
1125815,"0,0",<30min,1
1125838,"0,693",<30min,1
1125878,"46,67715",30-60min,2
1125883,"0,0",<30min,1
1126001,"24601,245349999997",>24h,7
1126044,"11,547633333333332",<30min,1
1126117,"0,0",<30min,1
1126279,"0,0",<30min,1
1126430,"10,522266666666667",<30min,1
1126450,"0,37215000000000004",<30min,1
1126495,"0,0",<30min,1
1126509,"0,0",<30min,1
1126518,"3,9787166666666667",<30min,1
1126571,"0,0",<30min,1
1126643,"0,1994",<30min,1
1126654,"0,0",<30min,1
1126717,"0,0",<30min,1
1126802,"31151,473733333336",>24h,7
1126872,"3,2034333333333334",<30min,1
1126914,"1,0976",<30min,1
1126963,"229,11026666666666",3-6h,4
1126968,"8616,44465",>24h,7
1126994,"0,0",<30min,1
1127057,"3,7735",<30min,1
1127065,"56669,01796666667",>24h,7
1127073,"0,0",<30min,1
1127140,"0,0",<30min,1
1127163,"0,0",<30min,1
1127170,"0,0",<30min,1
1127224,"0,73185",<30min,1
1127236,"0,14818333333333333",<30min,1
1127256,"0,0",<30min,1
1127276,"819,3931833333334",12-24h,6
1127289,"0,0",<30min,1
1127318,"2,3502666666666667",<30min,1
1127341,"59049,59395",>24h,7
1127415,"0,0",<30min,1
1127507,"0,0",<30min,1
1127595,"12656,565966666667",>24h,7
1127599,"5285,093616666667",>24h,7
1127621,"23,912766666666666",<30min,1
1127665,"0,0",<30min,1
1127709,"0,0",<30min,1
1127739,"0,0",<30min,1
1127824,"0,0",<30min,1
1127871,"0,0",<30min,1
1127894,"21,065916666666666",<30min,1
1127915,"0,0",<30min,1
1128060,"1,05205",<30min,1
1128084,"0,0",<30min,1
1128114,"0,18678333333333336",<30min,1
1128140,"1667,6087",>24h,7
1128242,"0,0",<30min,1
1128387,"0,0",<30min,1
1128450,"0,0",<30min,1
1128524,"17,681083333333333",<30min,1
1128569,"862,55725",12-24h,6
1128644,"0,0",<30min,1
1128646,"64,8965",1-3h,3
1128698,"8853,734483333334",>24h,7
1128781,"158,27318333333332",1-3h,3
1128879,"0,0",<30min,1
1128922,"0,0",<30min,1
1129147,"0,0",<30min,1
1129151,"2888,589066666667",>24h,7
1129166,"0,12395",<30min,1
1129219,"0,0",<30min,1
1129274,"1,8482999999999998",<30min,1
1129338,"0,0",<30min,1
1129399,"8,59175",<30min,1
1129443,"47,75901666666667",30-60min,2
1129518,"6,3181666666666665",<30min,1
1129525,"0,0",<30min,1
1129539,"2,0405333333333333",<30min,1
1129543,"69,20471666666667",1-3h,3
1129579,"47,88046666666666",30-60min,2
1129620,"0,0",<30min,1
1129637,"10,153616666666666",<30min,1
1129694,"0,0",<30min,1
1129718,"0,0",<30min,1
1129740,"21,9849",<30min,1
1129825,"0,0",<30min,1
1129851,"0,0",<30min,1
1129884,"34584,52996666667",>24h,7
1129888,"2760,31295",>24h,7
1129889,"0,31829999999999997",<30min,1
1129915,"2811,2394",>24h,7
1130056,"0,0",<30min,1
1130101,"139675,19776666668",>24h,7
1130168,"3,43365",<30min,1
1130176,"0,0",<30min,1
1130219,"0,0",<30min,1
1130297,"0,0",<30min,1
1130299,"0,0",<30min,1
1130376,"0,0",<30min,1
1130454,"0,0",<30min,1
1130488,"0,0",<30min,1
1130498,"0,0",<30min,1
1130602,"0,3271833333333333",<30min,1
1130648,"0,0",<30min,1
1130766,"0,0",<30min,1
1130870,"5341,68405",>24h,7
1130874,"0,0",<30min,1
1131028,"0,0",<30min,1
1131049,"0,48673333333333335",<30min,1
1131057,"1153,287466666667",12-24h,6
1131156,"15860,647383333333",>24h,7
1131173,"28970,0097",>24h,7
1131291,"174,79213333333334",1-3h,3
1131321,"0,0",<30min,1
1131589,"9339,278049999999",>24h,7
1131653,"8756,440483333334",>24h,7
1131798,"0,24806666666666669",<30min,1
1131841,"0,0",<30min,1
1131928,"0,0",<30min,1
1131953,"21,36071666666667",<30min,1
1132024,"21,08265",<30min,1
1132047,"53,52811666666666",30-60min,2
1132108,"0,0",<30min,1
1132134,"0,0005333333333333334",<30min,1
1132204,"0,0",<30min,1
1132231,"0,08373333333333334",<30min,1
1132259,"0,0",<30min,1
1132373,"8,263766666666667",<30min,1
1132413,"0,0",<30min,1
1132464,"0,14816666666666667",<30min,1
1132472,"13098,607049999999",>24h,7
1132720,"5325,163416666666",>24h,7
1132727,"69,58496666666666",1-3h,3
1132869,"0,0",<30min,1
1132910,"2,6448166666666664",<30min,1
1132950,"245,67608333333334",3-6h,4
1133026,"0,0",<30min,1
1133046,"0,0",<30min,1
1133112,"106429,46885",>24h,7
1133126,"0,0004333333333333333",<30min,1
1133140,"1,4588166666666667",<30min,1
1133219,"51270,04508333334",>24h,7
1133312,"290,97495",3-6h,4
1133337,"0,0",<30min,1
1133427,"81,78876666666666",1-3h,3
1133473,"2,116616666666667",<30min,1
1133478,"0,0",<30min,1
1133503,"50892,267283333334",>24h,7
1133504,"52024,83843333333",>24h,7
1133516,"26,238049999999998",<30min,1
1133804,"0,0",<30min,1
1133824,"1,0483333333333333",<30min,1
1133912,"0,0",<30min,1
1133923,"6,58985",<30min,1
1133941,"7117,93415",>24h,7
1134000,"87,82103333333333",1-3h,3
1134008,"1,00165",<30min,1
1134014,"15873,39315",>24h,7
1134076,"962,3449833333333",12-24h,6
1134080,"20,599266666666665",<30min,1
1134096,"148,33483333333334",1-3h,3
1134102,"0,0",<30min,1
1134171,"30,429750000000002",30-60min,2
1134179,"212,0721333333333",3-6h,4
1134224,"4,87115",<30min,1
1134248,"0,68075",<30min,1
1134374,"0,0",<30min,1
1134389,"238,82658333333333",3-6h,4
1134393,"0,0",<30min,1
1134425,"29,471833333333333",<30min,1
1134461,"2571,71675",>24h,7
1134602,"3438,9050333333334",>24h,7
1134631,"85063,08926666666",>24h,7
1134655,"0,0",<30min,1
1134690,"0,0",<30min,1
1134813,"15833,868616666667",>24h,7
1134818,"10579,422583333333",>24h,7
1134822,"0,0",<30min,1
1134834,"0,0",<30min,1
1134840,"85086,20901666667",>24h,7
1134977,"69044,009",>24h,7
1135025,"506,90835",6-12h,5
1135031,"0,5566333333333334",<30min,1
1135072,"1,6664333333333334",<30min,1
1135147,"0,0",<30min,1
1135200,"0,0",<30min,1
1135235,"0,0",<30min,1
1135272,"12693,250566666666",>24h,7
1135295,"14747,863833333333",>24h,7
1135319,"0,6785",<30min,1
1135386,"8,81105",<30min,1
1135445,"0,0",<30min,1
1135465,"0,0",<30min,1
1135537,"0,7392",<30min,1
1135584,"91,78778333333334",1-3h,3
1135668,"5922,288216666667",>24h,7
1135698,"6635,7228000000005",>24h,7
1135785,"2,9795666666666665",<30min,1
1135786,"2,647866666666667",<30min,1
1135807,"0,0",<30min,1
1135813,"0,0",<30min,1
1135856,"0,0",<30min,1
1135864,"0,0",<30min,1
1135871,"0,7759666666666667",<30min,1
1135936,"0,0",<30min,1
1135965,"0,0",<30min,1
1136043,"0,0",<30min,1
1136233,"0,0",<30min,1
1136237,"0,0",<30min,1
1136328,"0,8688333333333333",<30min,1
1136347,"3,16175",<30min,1
1136415,"1,2498",<30min,1
1136433,"0,0",<30min,1
1136567,"10736,011616666667",>24h,7
1136783,"21947,499066666664",>24h,7
1136866,"35954,56853333334",>24h,7
1136870,"0,19688333333333335",<30min,1
1136947,"0,0",<30min,1
1136981,"0,0",<30min,1
1137002,"21464,741983333333",>24h,7
1137003,"0,0",<30min,1
1137029,"21,792583333333333",<30min,1
1137087,"311,87401666666665",3-6h,4
1137090,"174172,92886666668",>24h,7
1137188,"0,0",<30min,1
1137214,"54708,58018333334",>24h,7
1137216,"0,0",<30min,1
1137222,"0,0",<30min,1
1137413,"0,0",<30min,1
1137478,"0,6745333333333333",<30min,1
1137524,"0,0",<30min,1
1137529,"24,803033333333335",<30min,1
1137579,"5665,8332833333325",>24h,7
1137591,"0,0",<30min,1
1137659,"0,0",<30min,1
1137700,"2080,041366666667",>24h,7
1137714,"2,6765333333333334",<30min,1
1137724,"0,0",<30min,1
1137732,"141236,91895",>24h,7
1137749,"0,0",<30min,1
1137790,"2442,5509333333334",>24h,7
1137791,"0,0",<30min,1
1138020,"0,6802833333333334",<30min,1
1138036,"13,276716666666665",<30min,1
1138044,"1,9789833333333333",<30min,1
1138087,"0,0",<30min,1
1138134,"212,43696666666668",3-6h,4
1138212,"0,0",<30min,1
1138287,"0,44476666666666664",<30min,1
1138329,"0,0",<30min,1
1138422,"0,0",<30min,1
1138632,"8,316116666666666",<30min,1
1138729,"1281,05515",12-24h,6
1138751,"1170,3065",12-24h,6
1138812,"0,0",<30min,1
1138830,"0,0",<30min,1
1139099,"12,864566666666667",<30min,1
1139106,"7153,59865",>24h,7
1139112,"0,0",<30min,1
1139187,"0,79435",<30min,1
1139198,"0,8072333333333332",<30min,1
1139214,"0,51625",<30min,1
1139260,"0,7814833333333334",<30min,1
1139303,"9,099833333333333",<30min,1
1139337,"39176,80518333334",>24h,7
1139407,"0,3887333333333334",<30min,1
1139434,"13,8916",<30min,1
1139436,"1,41165",<30min,1
1139489,"19,528433333333332",<30min,1
1139501,"0,00655",<30min,1
1139523,"0,0",<30min,1
1139738,"0,0",<30min,1
1139742,"4,22855",<30min,1
1139763,"1,7359666666666667",<30min,1
1139819,"0,0",<30min,1
1139837,"7,4859333333333336",<30min,1
1139838,"35405,25426666667",>24h,7
1139907,"0,2520833333333333",<30min,1
1139926,"0,0",<30min,1
1139930,"0,0",<30min,1
1139938,"3469,9049",>24h,7
1140026,"90,11411666666666",1-3h,3
1140036,"1001,4829333333333",12-24h,6
1140121,"5,63405",<30min,1
1140193,"21194,54663333333",>24h,7
1140230,"1369,4296833333333",12-24h,6
1140264,"0,0",<30min,1
1140490,"0,0",<30min,1
1140635,"0,0",<30min,1
1140817,"1,0844166666666666",<30min,1
1140823,"2811,9650666666666",>24h,7
1140983,"505,57505000000003",6-12h,5
1141050,"9452,889783333334",>24h,7
1141116,"24766,40045",>24h,7
1141242,"1,4526000000000001",<30min,1
1141320,"5753,915783333333",>24h,7
1141327,"32797,50681666667",>24h,7
1141393,"1310,2638",12-24h,6
1141403,"0,0",<30min,1
1141443,"8693,6664",>24h,7
1141500,"0,17528333333333332",<30min,1
1141531,"26,19138333333333",<30min,1
1141567,"2,4232",<30min,1
1141599,"0,0",<30min,1
1141621,"931,1464833333333",12-24h,6
1141695,"14797,3667",>24h,7
1141740,"10,05305",<30min,1
1141742,"8,371916666666667",<30min,1
1141788,"0,6733833333333333",<30min,1
1141809,"0,0",<30min,1
1141811,"2,489616666666667",<30min,1
1141861,"0,0",<30min,1
1141882,"0,0",<30min,1
1141953,"0,4482666666666667",<30min,1
1142005,"0,0",<30min,1
1142007,"0,0",<30min,1
1142034,"254,54511666666667",3-6h,4
1142046,"0,2680666666666667",<30min,1
1142083,"0,0",<30min,1
1142179,"0,0",<30min,1
1142191,"14224,577666666668",>24h,7
1142205,"0,0",<30min,1
1142209,"0,0",<30min,1
1142233,"0,0",<30min,1
1142239,"2752,2067666666667",>24h,7
1142260,"0,8784166666666666",<30min,1
1142352,"0,009466666666666667",<30min,1
1142362,"0,8071166666666667",<30min,1
1142400,"0,0",<30min,1
1142413,"0,9939",<30min,1
1142549,"29,953",<30min,1
1142765,"10,246483333333334",<30min,1
1142829,"2,28505",<30min,1
1142850,"0,32616666666666666",<30min,1
1142893,"107002,05746666667",>24h,7
1142903,"8,00095",<30min,1
1142906,"1,4441666666666668",<30min,1
1142917,"2,3157",<30min,1
1142944,"0,52545",<30min,1
1142995,"0,0",<30min,1
1143100,"0,0",<30min,1
1143161,"0,0",<30min,1
1143200,"544,2995166666667",6-12h,5
1143204,"5521,415033333334",>24h,7
1143205,"0,0",<30min,1
1143295,"0,0",<30min,1
1143375,"5,196833333333333",<30min,1
1143409,"0,0",<30min,1
1143431,"0,0",<30min,1
1143512,"0,0",<30min,1
1143525,"14557,194783333334",>24h,7
1143535,"10,00705",<30min,1
1143599,"5078,5134",>24h,7
1143608,"50245,2048",>24h,7
1143739,"0,0",<30min,1
1143758,"0,0",<30min,1
1143818,"0,75355",<30min,1
1143873,"0,0",<30min,1
1143900,"0,2302",<30min,1
1143920,"0,14925",<30min,1
1143927,"0,0",<30min,1
1144000,"0,0",<30min,1
1144015,"0,0",<30min,1
1144020,"0,0",<30min,1
1144021,"1,16625",<30min,1
1144122,"0,17098333333333335",<30min,1
1144231,"74412,0371",>24h,7
1144281,"0,4006",<30min,1
1144332,"0,0",<30min,1
1144500,"0,0",<30min,1
1144598,"0,0",<30min,1
1144602,"0,0",<30min,1
1144697,"0,0",<30min,1
1144721,"0,0",<30min,1
1144727,"455,6170166666667",6-12h,5
1144777,"2,388116666666667",<30min,1
1144813,"0,4440166666666666",<30min,1
1144874,"9,918383333333333",<30min,1
1144888,"0,0",<30min,1
1144953,"0,0",<30min,1
1145041,"1,0459",<30min,1
1145201,"17672,807533333333",>24h,7
1145218,"0,0",<30min,1
1145249,"8941,919883333332",>24h,7
1145628,"0,7321166666666666",<30min,1
1145708,"0,0",<30min,1
1145731,"4,084583333333333",<30min,1
1145800,"7435,9127",>24h,7
1145881,"16,09685",<30min,1
1145896,"10116,79735",>24h,7
1145951,"0,0",<30min,1
1145972,"0,0",<30min,1
1146016,"0,0",<30min,1
1146025,"0,0",<30min,1
1146039,"21899,888133333334",>24h,7
1146075,"0,0",<30min,1
1146097,"973,2927666666667",12-24h,6
1146136,"6,390733333333333",<30min,1
1146160,"0,07418333333333332",<30min,1
1146164,"46173,7402",>24h,7
1146234,"241,00756666666666",3-6h,4
1146256,"0,0",<30min,1
1146288,"1,3401500000000002",<30min,1
1146306,"1300,3756666666666",12-24h,6
1146374,"0,0",<30min,1
1146576,"220,56235",3-6h,4
1146602,"40704,054416666666",>24h,7
1146664,"0,0",<30min,1
1146770,"0,0",<30min,1
1146810,"5662,525083333333",>24h,7
1146978,"0,9066666666666666",<30min,1
1147160,"0,0",<30min,1
1147164,"0,4691666666666666",<30min,1
1147230,"0,7181666666666667",<30min,1
1147237,"12509,215533333334",>24h,7
1147243,"1035,5824833333334",12-24h,6
1147276,"5,635316666666667",<30min,1
1147292,"0,0",<30min,1
1147300,"0,0",<30min,1
1147317,"0,0",<30min,1
1147426,"0,0006",<30min,1
1147529,"0,0",<30min,1
1147533,"0,0",<30min,1
1147574,"94942,35001666666",>24h,7
1147688,"10,683483333333333",<30min,1
1147725,"0,0",<30min,1
1147809,"0,0",<30min,1
1147838,"0,0",<30min,1
1147945,"0,0",<30min,1
1148058,"0,0",<30min,1
